"","STATE_NAME","RECFIN_YEAR","RECFIN_DATE","COUNTY_NUMBER","INTERVIEW_SITE","RECFIN_PORT_NAME","RECFIN_TRIP_TYPE_NAME","AGENCY_WATER_AREA_NAME","AGENCY_FISHED_AREA_NAME","RECFIN_MODE_NAME","FISHERY_MANAGEMENT_PLAN","STOCK_COMPLEX_NAME","SPECIES_GROUP_NAME","SPECIES_NAME","SCIENTIFIC_NAME","AGENCY_LENGTH","AGENCY_LENGTH_UNITS","IS_AGENCY_LENGTH_WITHIN_MAX","AGENCY_WEIGHT","AGENCY_WEIGHT_UNITS","RECFIN_LENGTH_MM","RECFIN_IMPUTED_LENGTH","RECFIN_LENGTH_TYPE","RECFIN_IMPUTED_WEIGHT_KG","IS_RETAINED","SOURCE_CODE"
"448","CALIFORNIA",2004,"08/15/2004",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",807,"",TRUE,NA,"",869,NA,NA,2.5075,"RETAINED","BIO"
"449","CALIFORNIA",2004,"06/11/2004",37,13,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",791,"",TRUE,NA,"",852,NA,NA,2.3697,"RETAINED","BIO"
"450","CALIFORNIA",2004,"08/15/2004",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",749,"",TRUE,1.8,"",807,NA,NA,2.0315,"RETAINED","BIO"
"451","CALIFORNIA",2004,"08/15/2004",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",789,"",TRUE,2.2,"",850,NA,NA,2.3528,"RETAINED","BIO"
"452","CALIFORNIA",2004,"08/15/2004",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",772,"",TRUE,2,"",831,NA,NA,2.2125,"RETAINED","BIO"
"453","CALIFORNIA",2004,"07/05/2004",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",830,"",TRUE,NA,"",894,NA,NA,2.7145,"RETAINED","BIO"
"454","CALIFORNIA",2004,"07/05/2004",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",690,"",TRUE,NA,"",743,NA,NA,1.6116,"RETAINED","BIO"
"455","CALIFORNIA",2004,"07/05/2004",73,19,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",741,"",TRUE,NA,"",798,NA,NA,1.9709,"RETAINED","BIO"
"456","CALIFORNIA",2004,"12/10/2004",73,108,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",745,"",TRUE,1.5,"",802,NA,NA,2.001,"RETAINED","BIO"
"457","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","OCEAN <= 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",751,"",TRUE,2,"",809,NA,NA,2.0469,"RETAINED","BIO"
"458","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",715,"",TRUE,1.8,"",770,NA,NA,1.7819,"RETAINED","BIO"
"459","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",729,"",TRUE,2.1,"",785,NA,NA,1.8821,"RETAINED","BIO"
"460","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",760,"",TRUE,1.9,"",819,NA,NA,2.1168,"RETAINED","BIO"
"461","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",749,"",TRUE,NA,"",807,NA,NA,2.0315,"RETAINED","BIO"
"462","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",795,"",TRUE,NA,"",856,NA,NA,2.4037,"RETAINED","BIO"
"463","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",741,"",TRUE,NA,"",798,NA,NA,1.9709,"RETAINED","BIO"
"464","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",749,"",TRUE,NA,"",807,NA,NA,2.0315,"RETAINED","BIO"
"465","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",774,"",TRUE,NA,"",834,NA,NA,2.2288,"RETAINED","BIO"
"466","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",791,"",TRUE,NA,"",852,NA,NA,2.3697,"RETAINED","BIO"
"467","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",721,"",TRUE,NA,"",777,NA,NA,1.8244,"RETAINED","BIO"
"468","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",724,"",TRUE,NA,"",780,NA,NA,1.8459,"RETAINED","BIO"
"469","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",734,"",TRUE,NA,"",791,NA,NA,1.9188,"RETAINED","BIO"
"470","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",810,"",TRUE,NA,"",872,NA,NA,2.5339,"RETAINED","BIO"
"471","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",750,"",TRUE,NA,"",808,NA,NA,2.0392,"RETAINED","BIO"
"472","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",751,"",TRUE,NA,"",809,NA,NA,2.0469,"RETAINED","BIO"
"473","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",730,"",TRUE,NA,"",786,NA,NA,1.8894,"RETAINED","BIO"
"474","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",751,"",TRUE,NA,"",809,NA,NA,2.0469,"RETAINED","BIO"
"475","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",776,"",TRUE,NA,"",836,NA,NA,2.2451,"RETAINED","BIO"
"476","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",805,"",TRUE,NA,"",867,NA,NA,2.49,"RETAINED","BIO"
"477","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",699,"",TRUE,NA,"",753,NA,NA,1.6716,"RETAINED","BIO"
"478","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",701,"",TRUE,NA,"",755,NA,NA,1.6851,"RETAINED","BIO"
"479","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",740,"",TRUE,NA,"",797,NA,NA,1.9634,"RETAINED","BIO"
"480","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",760,"",TRUE,NA,"",819,NA,NA,2.1168,"RETAINED","BIO"
"481","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",776,"",TRUE,NA,"",836,NA,NA,2.2451,"RETAINED","BIO"
"482","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",784,"",TRUE,NA,"",844,NA,NA,2.311,"RETAINED","BIO"
"483","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",729,"",TRUE,NA,"",785,NA,NA,1.8821,"RETAINED","BIO"
"484","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",801,"",TRUE,NA,"",863,NA,NA,2.4552,"RETAINED","BIO"
"485","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",802,"",TRUE,NA,"",864,NA,NA,2.4639,"RETAINED","BIO"
"486","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",741,"",TRUE,NA,"",798,NA,NA,1.9709,"RETAINED","BIO"
"487","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",776,"",TRUE,NA,"",836,NA,NA,2.2451,"RETAINED","BIO"
"488","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",861,"",TRUE,NA,"",927,NA,NA,3.0105,"RETAINED","BIO"
"489","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",715,"",TRUE,1.9,"",770,NA,NA,1.7819,"RETAINED","BIO"
"490","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",724,"",TRUE,1.8,"",780,NA,NA,1.8459,"RETAINED","BIO"
"491","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",761,"",TRUE,2,"",820,NA,NA,2.1247,"RETAINED","BIO"
"492","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",785,"",TRUE,2.3,"",845,NA,NA,2.3193,"RETAINED","BIO"
"493","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",760,"",TRUE,2,"",819,NA,NA,2.1168,"RETAINED","BIO"
"494","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",785,"",TRUE,2.2,"",845,NA,NA,2.3193,"RETAINED","BIO"
"495","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",684,"",TRUE,1.5,"",737,NA,NA,1.5723,"RETAINED","BIO"
"496","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",812,"",TRUE,2.2,"",875,NA,NA,2.5516,"RETAINED","BIO"
"497","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",751,"",TRUE,2,"",809,NA,NA,2.0469,"RETAINED","BIO"
"498","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",844,"",TRUE,2.1,"",909,NA,NA,2.8457,"RETAINED","BIO"
"499","CALIFORNIA",2004,"07/10/2004",37,15,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","COASTAL MIGRATORY","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",779,"",TRUE,NA,"",839,NA,NA,2.2696,"RETAINED","BIO"
"500","CALIFORNIA",2004,"07/16/2004",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",806,"",TRUE,2.4,"",868,NA,NA,2.4987,"RETAINED","BIO"
"501","CALIFORNIA",2004,"07/16/2004",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",774,"",TRUE,2.2,"",834,NA,NA,2.2288,"RETAINED","BIO"
"502","CALIFORNIA",2004,"07/16/2004",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",837,"",TRUE,2.3,"",901,NA,NA,2.7796,"RETAINED","BIO"
"503","CALIFORNIA",2004,"07/16/2004",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",802,"",TRUE,NA,"",864,NA,NA,2.4639,"RETAINED","BIO"
"504","CALIFORNIA",2004,"07/16/2004",37,17,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",339,"",TRUE,NA,"",365,NA,NA,0.2168,"RETAINED","BIO"
"505","CALIFORNIA",2004,"07/30/2004",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",811,"",TRUE,2.6,"",873,NA,NA,2.5427,"RETAINED","BIO"
"506","CALIFORNIA",2004,"05/29/2004",37,318,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN <= 3 MILES",NA,"PRIVATE/RENTAL BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",840,"",TRUE,3,"",905,NA,NA,2.8078,"RETAINED","BIO"
"507","CALIFORNIA",2004,"07/30/2004",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",731,"",TRUE,1.8,"",787,NA,NA,1.8967,"RETAINED","BIO"
"508","CALIFORNIA",2004,"07/30/2004",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",774,"",TRUE,1.9,"",834,NA,NA,2.2288,"RETAINED","BIO"
"509","CALIFORNIA",2004,"07/30/2004",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",775,"",TRUE,2.4,"",835,NA,NA,2.2369,"RETAINED","BIO"
"510","CALIFORNIA",2004,"07/30/2004",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",780,"",TRUE,2.1,"",840,NA,NA,2.2779,"RETAINED","BIO"
"511","CALIFORNIA",2004,"07/30/2004",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",801,"",TRUE,2.3,"",863,NA,NA,2.4552,"RETAINED","BIO"
"512","CALIFORNIA",2004,"07/30/2004",59,101,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",854,"",TRUE,2.6,"",920,NA,NA,2.9419,"RETAINED","BIO"
"513","CALIFORNIA",2004,"08/03/2004",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",756,"",TRUE,NA,"",814,NA,NA,2.0855,"RETAINED","BIO"
"514","CALIFORNIA",2004,"08/03/2004",59,106,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","OCEAN > 3 MILES",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",764,"",TRUE,NA,"",823,NA,NA,2.1484,"RETAINED","BIO"
"515","CALIFORNIA",2004,"07/19/2004",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",842,"",TRUE,2.5,"",907,NA,NA,2.8267,"RETAINED","BIO"
"516","CALIFORNIA",2004,"07/19/2004",37,10,"SOUTH (SAN DIEGO, ORANGE AND LOS ANGELES COUNTIES)","BOTTOMFISH","NOT KNOWN",NA,"PARTY/CHARTER BOATS","NOT MANAGED","NONE","BARRACUDA","PACIFIC BARRACUDA","SPHYRAENA ARGENTEA",654,"",TRUE,1.4,"",704,NA,NA,1.3854,"RETAINED","BIO"
